season,player,pos,age,team_id,g,gs,mp_per_g,fg_per_g,fga_per_g,fg_pct,fg3_per_g,fg3a_per_g,fg3_pct,fg2_per_g,fg2a_per_g,fg2_pct,efg_pct,ft_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,ast_pct,blk_pct,bpm,dbpm,drb_pct,dws,fg3a_per_fga_pct,fta_per_fga_pct,mp,obpm,orb_pct,ows,per,stl_pct,tov_pct,trb_pct,ts_pct,usg_pct,vorp,ws,ws_per_48
2001,Karl Malone,PF,37,UTA,5,5,39.8,9.8,24.2,0.405,0.2,0.4,0.5,9.6,23.8,0.403,0.409,7.8,9.8,0.796,1.8,7,8.8,3.4,1,0.8,3.8,2.6,27.6,19.4,1.8,3.9,-0.5,21.5,0.2,0.017,0.405,199,4.4,5.2,0,19.7,1.4,11.8,13.1,0.484,38.4,0.3,0.2,0.048
2001,Dan Majerle,SG,35,MIA,3,0,23.7,1.7,5.3,0.313,1.3,4.7,0.286,0.3,0.7,0.5,0.438,0.7,1.3,0.5,1,2.3,3.3,1.7,1,0,0.7,2.3,5.3,12.9,0,1,1.2,11.9,0,0.875,0.25,71,-0.2,5.2,0,8.9,2.3,10.1,8.6,0.45,13.4,0.1,0,0.005
2001,Jamaal Magloire,C,22,CHH,10,0,11,1.6,2.8,0.571,0,0,,1.6,2.8,0.571,0.571,0.7,2.3,0.304,0.8,2,2.8,0.3,0,0.6,0.4,2,3.9,4.9,4.3,-2.7,0.6,21.5,0.2,0,0.821,110,-3.3,8,0.1,12.5,0,9.5,14.5,0.512,17.7,0,0.2,0.1
2001,Mark Madsen,PF,25,LAL,13,0,3.7,0.1,1,0.077,0,0,,0.1,1,0.077,0.077,0.2,0.4,0.6,0.5,0.3,0.8,0.3,0,0.2,0.2,0.3,0.4,10.8,3,-8.3,-2.6,8.8,0.1,0,0.385,48,-5.7,13.9,-0.1,1.3,0,11.6,11.3,0.164,15.8,-0.1,-0.1,-0.086
2001,Todd MacCulloch,C,25,PHI,18,0,6.1,1.3,2.1,0.632,0,0,,1.3,2.1,0.632,0.632,0.4,0.6,0.8,0.9,0.7,1.6,0.2,0,0.2,0.2,0.8,3.1,7.6,2.2,4.8,-0.3,12.8,0,0,0.263,109,5.2,17.4,0.5,24.3,0,8.6,15.1,0.66,19.5,0.2,0.5,0.234
2001,George Lynch,SF,30,PHI,10,8,22.2,2.4,5,0.48,0,0.1,0,2.4,4.9,0.49,0.48,0.9,1.4,0.643,2,3.1,5.1,1.2,1.3,0.2,1.3,3,5.7,9,0.7,-0.2,1.9,16.2,0.3,0.02,0.28,222,-2.1,10,0.1,12.4,3.2,18.8,13.1,0.507,14.3,0.1,0.4,0.079
2001,Felipe L?pez,PG,26,MIN,4,0,13.8,1.8,5.5,0.318,0.3,1.3,0.2,1.5,4.3,0.353,0.341,0.5,0.8,0.667,1,1.8,2.8,1.3,1,0,0.5,1.3,4.3,17.7,0,1.6,1.5,14.7,0.1,0.227,0.136,55,0,7.9,-0.1,11.8,4,7.9,11.2,0.364,21.7,0.1,0,0.014
2001,Terry Porter,PG,37,SAS,13,13,25.1,3,6.6,0.453,1,3,0.333,2,3.6,0.553,0.529,1.3,1.7,0.773,0.1,1.8,1.8,3.4,0.8,0,1.7,1.2,8.3,23.4,0,1.8,0.9,7.3,0.3,0.453,0.256,326,0.9,0.3,0.3,12.9,1.8,18.7,4,0.564,17,0.3,0.6,0.082
2001,Sam Mitchell,SF,37,MIN,4,0,12.5,0.5,2.5,0.2,0,0.3,0,0.5,2.3,0.222,0.2,0.5,0.5,1,0.3,1.5,1.8,0.8,0.3,0,0.3,1.3,1.5,10,0,-5.1,-0.1,13.9,0.1,0.1,0.2,50,-5,2.2,-0.1,2.3,1.1,8.4,7.9,0.276,11.2,0,0,-0.035
2001,Tyronn Lue,PG,23,LAL,15,0,8.7,0.7,1.9,0.345,0.3,0.9,0.385,0.3,1.1,0.313,0.431,0.3,0.3,0.8,0.1,0.6,0.7,0.7,0.8,0.1,0.5,0.7,1.9,10.7,0.6,0.1,3.1,7.3,0.3,0.448,0.172,131,-3,0.9,-0.1,8.9,4.8,20.4,4.1,0.465,13.2,0.1,0.2,0.077
2001,Alonzo Mourning,C,30,MIA,3,3,30.3,4,8.3,0.48,0,0,,4,8.3,0.48,0.48,3.7,6.3,0.579,1,4.3,5.3,1,0,1.7,1.7,3,11.7,6.8,4.2,-0.6,0,17.3,0,0,0.76,91,-0.6,4.1,0,12.6,0,13,10.7,0.525,20.3,0,0,0.012
2001,Bo Outlaw,PF,29,ORL,4,4,33.5,4,6.5,0.615,0,0,,4,6.5,0.615,0.615,0.5,2.8,0.182,2.8,7.8,10.5,2.3,1.3,1.5,2.3,3.8,8.5,10,3.1,-0.6,1.2,23.9,0.1,0,0.423,134,-1.8,8.2,0,14,1.9,22.6,15.9,0.551,13.1,0,0.1,0.044
2001,Tracy Murray,SF,29,TOR,2,0,2.5,0.5,1.5,0.333,0,1,0,0.5,0.5,1,0.333,0,0,,0,0,0,0,0.5,0,1,0.5,1,0,0,-25.2,-0.7,0,0,0.667,0,5,-24.4,0,-0.1,-13,11,40,0,0.333,46.9,0,-0.1,-0.669
2001,Olden Polynice,C,36,UTA,5,5,20,3.2,6,0.533,0,0.2,0,3.2,5.8,0.552,0.533,1.4,2,0.7,3.2,0.6,3.8,0.2,0.2,0.4,1.2,2.4,7.8,1.9,1.8,-2.5,-2.3,3.7,0,0.033,0.333,100,-0.2,18.5,0.2,14.3,0.6,14.9,11.3,0.567,19.1,0,0.2,0.075
2001,Scot Pollard,C,25,SAC,8,0,17.6,2.4,3.8,0.633,0,0,,2.4,3.8,0.633,0.633,1.3,2.1,0.588,2.9,4,6.9,0.3,0.1,0.9,0.8,3.8,6,2.4,3.4,1.5,1.3,23.4,0.2,0,0.567,141,0.3,16.6,0.4,17,0.4,13.8,20,0.64,12.8,0.1,0.6,0.211
2001,Scottie Pippen,SF,35,POR,3,3,39,5.3,12.7,0.421,1,5.7,0.176,4.3,7,0.619,0.461,2,3,0.667,0.7,5,5.7,2.3,2.7,0.7,4,4.7,13.7,11.3,1.2,-1.8,1.6,14.4,0.1,0.447,0.237,117,-3.4,1.9,-0.2,9.8,3.6,22.2,8.1,0.489,21.5,0,-0.2,-0.063
2001,Morris Peterson,SG,23,TOR,8,3,13.8,2.3,4.4,0.514,0.5,1.1,0.444,1.8,3.3,0.538,0.571,0.4,0.5,0.75,0.3,1.3,1.5,1.9,0.8,0,0.8,1.3,5.4,23.9,0,3.1,1.5,11.6,0.1,0.257,0.114,110,1.7,2.2,0.2,17.3,3,14,6.7,0.585,18.2,0.1,0.3,0.142
2001,Elliot Perry,PG,31,PHO,2,0,8.5,3,5,0.6,0,0.5,0,3,4.5,0.667,0.6,0.5,0.5,1,0.5,1.5,2,2,1,0,0,0,6.5,66.2,0,22.6,9.3,18.1,0,0.1,0.1,17,13.3,5.8,0.1,41.5,5.9,0,11.8,0.623,26,0.1,0.2,0.446
2001,Sam Perkins,PF,39,IND,3,0,6.3,0.7,2.7,0.25,0.3,1.3,0.25,0.3,1.3,0.25,0.313,0,0,,0.3,1,1.3,0,0,0,0,1,1.7,0,0,-7.1,-1.8,17.8,0,0.5,0,19,-5.3,5.7,0,1.5,0,0,11.6,0.313,19.6,0,0,-0.092
2001,Will Perdue,C,35,POR,3,0,1.7,0,0,,0,0,,0,0,,,0,0.7,0,0.3,0.3,0.7,0,0,0,0,0,0,0,0,-10,-8.4,22.5,0,,,5,-1.6,22,0,2.8,0,0,22.2,0,8.2,0,0,-0.142
2001,Anthony Peeler,SG,31,MIN,4,4,34.3,3.5,13.3,0.264,1.5,4.3,0.353,2,9,0.222,0.321,0,0,,0.8,2.8,3.5,1.8,1.8,0.3,1.5,2.5,8.5,9.5,0.6,-4.5,-0.5,9.3,0.2,0.321,0,137,-3.9,2.4,-0.5,3.8,2.8,10.2,5.7,0.321,20.3,-0.1,-0.3,-0.095
2001,Mark Pope,PF,28,MIL,6,3,7.7,0.8,1.7,0.5,0,0.2,0,0.8,1.5,0.556,0.5,0,0,,0.8,1.2,2,0.3,0.3,0,0,1,1.7,7.1,0,1.2,1.3,15.8,0,0.1,0,46,-0.1,12.4,0.1,13.6,2.4,0,14.2,0.5,10.1,0,0.1,0.154
2001,Greg Ostertag,C,27,UTA,5,0,12.8,0.8,2.2,0.364,0,0,,0.8,2.2,0.364,0.364,0,0.8,0,1.2,2.4,3.6,0.2,0,0.4,0.4,2,1.6,2.5,2.8,-5.8,-1.4,23,0,0,0.364,64,-4.4,10.8,-0.1,3.7,0,13.6,16.7,0.313,10.9,-0.1,-0.1,-0.041
2001,Rasho Nesterovi?,C,24,MIN,4,2,12.3,1.3,3.3,0.385,0,0,,1.3,3.3,0.385,0.385,0,0,,1.3,1.8,3,0.8,0.3,0.8,0.8,2.3,2.5,11.4,4.9,-2.8,1.4,16.5,0.1,0,0,49,-4.2,11.1,-0.1,8,1.1,18.8,13.7,0.385,15.4,0,0,0.009
2001,Kevin Ollie,PG,28,PHI,23,0,5.3,0.4,1.2,0.37,0,0,,0.4,1.2,0.37,0.37,0.6,0.6,0.929,0.1,0.3,0.4,1,0,0,0.3,0.5,1.4,29.9,0,-4,-1.9,6.6,0,0,0.519,123,-2.1,1.8,0.1,10,0,19.4,4.2,0.498,15.4,-0.1,0.1,0.042
2001,Eduardo N?jera,PF,24,DAL,7,0,6.3,1.3,2.4,0.529,0.4,0.6,0.75,0.9,1.9,0.462,0.618,0,0,,1,1.1,2.1,0.1,0.1,0.1,0.1,1.1,3,4.9,1.7,6.9,0.9,21.1,0,0.235,0,44,6,16.9,0.2,22.9,1.2,5.6,18.9,0.618,18.9,0.1,0.2,0.227
2001,Steve Nash,PG,26,DAL,10,10,37,4.5,10.8,0.417,1.6,3.9,0.41,2.9,6.9,0.42,0.491,3,3.4,0.882,0.6,2.6,3.2,6.4,0.6,0.1,2.5,1.9,13.6,31.5,0.2,1.7,-1.2,8.2,0,0.361,0.315,370,2.9,1.7,0.6,15.1,0.9,16.9,4.8,0.553,18.5,0.3,0.6,0.082
2001,Dikembe Mutombo,C,34,PHI,23,23,42.7,4.4,9,0.49,0,0,0,4.4,9,0.493,0.49,5,6.4,0.777,4.9,8.8,13.7,0.7,0.7,3.1,1.6,2.4,13.9,2.9,5.8,3.1,1,24,1.3,0.005,0.712,981,2.1,12.8,2.4,19.7,0.8,11.6,18.3,0.584,14.5,1.3,3.8,0.184
2001,Dirk Nowitzki,PF,22,DAL,10,10,39.9,6.9,16.3,0.423,1.3,4.6,0.283,5.6,11.7,0.479,0.463,8.3,9.4,0.883,1.4,6.7,8.1,1.4,1.1,0.8,1.4,3.7,23.4,7,1.5,6.3,1,19.5,0.3,0.282,0.577,399,5.3,3.7,1.4,22.3,1.5,6.4,11.3,0.573,25.3,0.8,1.7,0.206
2001,Jermaine O'Neal,C,22,IND,4,4,39.3,4.3,9.8,0.436,0,0.3,0,4.3,9.5,0.447,0.436,1.3,2.5,0.5,3,9.5,12.5,1.8,0,2.5,1.8,3.3,9.8,7.8,4.4,-0.8,0.8,27.3,0.2,0.026,0.256,157,-1.6,8.2,-0.1,12.1,0,13.9,17.6,0.449,15,0,0.2,0.046
2001,Shaquille O'Neal,C,28,LAL,16,16,42.3,11.9,21.5,0.555,0,0,,11.9,21.5,0.555,0.555,6.6,12.5,0.525,5.7,9.8,15.4,3.2,0.4,2.4,3.6,3.4,30.4,14.8,4.1,6.5,-0.5,24.4,1.4,0,0.581,676,6.9,15,2.3,28.7,0.5,11.7,19.8,0.564,32,1.4,3.7,0.26
2001,Charles Oakley,PF,37,TOR,12,12,32.6,3.9,9,0.435,0.3,0.7,0.375,3.7,8.3,0.44,0.449,1.2,1.4,0.824,1.7,4.7,6.3,1.8,1,0.6,1.8,2.4,9.3,8.7,1.3,-1.8,0,18.3,0.4,0.074,0.157,391,-1.8,6,-0.1,10.9,1.7,16,11.9,0.481,16.5,0,0.3,0.04
2000,Anfernee Hardaway,SG,28,PHO,9,9,42.9,7.4,16.1,0.462,0.6,2.1,0.263,6.9,14,0.492,0.479,4.9,6.9,0.71,1.6,3.3,4.9,5.7,1.6,1,2.8,3.2,20.3,25.3,1.7,5.6,2,8.3,0.5,0.131,0.428,386,3.6,3.8,0.7,18.3,1.9,12.7,6,0.531,22.8,0.7,1.1,0.14
2000,Devean George,SF,22,LAL,9,0,5,0.8,2.1,0.368,0.2,1.1,0.2,0.6,1,0.556,0.421,0.7,1.2,0.545,0.4,0.7,1.1,0.2,0.1,0,0.3,0.6,2.4,7.2,0,-2.6,-2,15.7,0,0.526,0.579,45,-0.5,9.9,0,13,1.2,11.2,12.7,0.461,27,0,0,0.024
2000,Darvin Ham,SF,26,MIL,5,5,28.8,2.2,3.4,0.647,0,0.2,0,2.2,3.2,0.688,0.647,0.6,1.8,0.333,3.4,2.4,5.8,1.4,0.2,1.6,1.4,4.4,5,6.8,4.1,-0.8,0.2,9,0.1,0.059,0.529,144,-1,14.2,0.2,10.8,0.4,25,11.4,0.596,9,0,0.2,0.079
2000,A.C. Green,PF,36,LAL,23,23,18.7,1.6,3.9,0.411,0,0,,1.6,3.9,0.411,0.411,0.7,1,0.696,1.9,2.3,4.2,0.6,0.6,0.1,0.4,1.9,3.9,4.4,0.6,-1.3,0.1,14.6,0.2,0,0.256,429,-1.4,11.2,0.4,10.6,1.7,8.2,12.8,0.449,11.5,0.1,0.6,0.071
2000,Horace Grant,PF,34,SEA,5,5,37,2.2,5.4,0.407,0,0,,2.2,5.4,0.407,0.407,0.4,0.8,0.5,1.6,4.6,6.2,2,1.6,1,0.2,2.4,4.8,8.1,2,1.2,2.2,15,0.2,0,0.148,185,-1,4.8,0.1,10.2,2.3,3.4,9.7,0.417,7.4,0.2,0.3,0.081
2000,Gary Grant,PG,34,POR,2,0,4,0,1,0,0,0,,0,1,0,0,0.5,1,0.5,0,0,0,0.5,0,0,0,0,0.5,18.5,0,-10.6,-4.6,0,0,0,1,8,-6,0,0,-2.1,0,0,0,0.174,17.6,0,0,-0.184
2000,Brian Grant,PF,27,POR,16,0,20,1.8,4.1,0.446,0,0,,1.8,4.1,0.446,0.446,1.8,2.4,0.744,2.3,3.4,5.8,0.5,0.4,0.4,1.1,3.3,5.4,4.3,1.5,-1.2,0,21.7,0.4,0,0.6,320,-1.3,14.7,0.4,12.3,1,17.1,18.2,0.529,15.1,0.1,0.8,0.126
2000,Armen Gilliam,PF,35,UTA,10,0,13.2,1.5,4.6,0.326,0,0,,1.5,4.6,0.326,0.326,0.5,1.3,0.385,0.6,2.3,2.9,0.4,0.4,0.4,1.1,1.5,3.5,5.3,2.4,-9,-1.6,20.1,0.2,0,0.283,132,-7.3,5.6,-0.6,2.9,1.7,17.5,13.1,0.338,22.8,-0.2,-0.4,-0.147
2000,Tom Hammonds,PF,32,MIN,1,0,2,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,-4.9,-2.6,0,0,,,2,-2.2,0,0,0,0,,0,,0,0,0,-0.015
2000,Rick Fox,SF,30,LAL,23,0,14.4,1.4,3.2,0.452,0.8,1.7,0.462,0.7,1.5,0.441,0.575,0.7,0.9,0.762,0.5,1.2,1.7,1.2,0.4,0,0.7,3,4.3,12.5,0,-1.2,0.9,9.6,0.1,0.534,0.288,331,-2.2,3.7,0.6,10.3,1.4,16.3,6.6,0.608,13.4,0.1,0.7,0.095
2000,Matt Geiger,C,30,PHI,8,0,16,3.1,6.3,0.5,0,0,,3.1,6.3,0.5,0.5,2.5,3.1,0.8,2.1,2.9,5,0.3,0.6,0.3,0.6,2.9,8.8,3.1,1.3,2.1,0.3,21.8,0.1,0,0.5,128,1.8,14.9,0.5,24,2.1,7.6,18.2,0.574,23.7,0.1,0.6,0.227
2000,Dean Garrett,C,33,MIN,3,0,5.3,0.3,0.7,0.5,0,0,,0.3,0.7,0.5,0.5,0.3,0.7,0.5,0.3,0.3,0.7,0,0,0.3,0,0.7,1,0,5.3,-2.9,-0.4,9,0,0,1,16,-2.6,8.2,0,9.3,0,0,8.5,0.521,9,0,0,0.093
2000,Kevin Garnett,PF,23,MIN,4,4,42.8,7.5,19.5,0.385,0.5,0.8,0.667,7,18.8,0.373,0.397,3.3,4,0.813,3.3,7.5,10.8,8.8,1.3,0.8,2.8,3,18.8,38,1.5,7.4,2.3,25.1,0.2,0.038,0.205,171,5.2,9.9,0.2,20.5,1.7,11.5,17.2,0.441,28.1,0.4,0.4,0.102
2000,Lawrence Funderburke,PF,29,SAC,4,0,8.5,1,2.3,0.444,0,0,,1,2.3,0.444,0.444,0.5,1,0.5,1,1.8,2.8,0,0.3,0,0,0,2.5,0,0,0.1,-2.8,20.8,0,0,0.444,34,2.9,12.6,0.1,16.2,1.5,0,16.8,0.465,14.3,0,0.1,0.087
2000,Greg Foster,PF,31,SEA,5,0,13.6,1.4,3.8,0.368,0.4,1,0.4,1,2.8,0.357,0.421,0.4,0.4,1,0.2,2,2.2,0.2,0,0.2,0.6,2.8,3.6,2.4,1.1,-8.2,-1.2,17.7,0,0.263,0.105,68,-7,1.6,-0.1,3.3,0,13.1,9.4,0.453,15.5,-0.1,0,-0.017
2000,Derek Fisher,PG,25,LAL,21,0,15.3,1.6,3.8,0.43,0.6,1.4,0.414,1,2.4,0.44,0.506,0.9,1.2,0.76,0.2,0.9,1,2,0.5,0,0.4,1.4,4.7,19,0.2,1.7,1.5,6.6,0.1,0.367,0.316,322,0.1,1.4,0.7,13.5,1.8,9.1,3.9,0.55,13.9,0.3,0.8,0.114
2000,Patrick Ewing,C,37,NYK,14,14,32.9,5.1,12.1,0.418,0,0,,5.1,12.1,0.418,0.418,4.4,6.4,0.697,2.1,7.4,9.5,0.4,1.1,1.4,1.9,3.4,14.6,2.6,3.6,1.4,1.4,26.3,1,0,0.524,461,0,7.7,0,17.9,2,11.4,17.2,0.488,26.3,0.4,1,0.105
2000,Sean Elliott,SF,31,SAS,4,4,29.8,3.8,10,0.375,1.3,3.3,0.385,2.5,6.8,0.37,0.438,1.3,2,0.625,0.3,5.3,5.5,1.3,0,0.5,1,3.3,10,9.1,1.2,-0.9,1.2,17.6,0.3,0.325,0.2,119,-2.1,0.9,0,8.5,0,8.4,9.4,0.46,18.1,0,0.2,0.09
2000,Tim Hardaway,PG,33,MIA,7,7,26,2.9,9.7,0.294,1,4.9,0.206,1.9,4.9,0.382,0.346,1,1.4,0.7,0.1,2,2.1,4.7,0.7,0,1.6,1.4,7.7,34.4,0,-1.9,-1.2,9.2,0.3,0.5,0.147,182,-0.7,0.7,-0.3,8.7,1.6,13.2,4.9,0.373,22.6,0,0,0.005
2000,Howard Eisley,PG,27,UTA,10,0,20,1.7,5.5,0.309,0.9,1.9,0.474,0.8,3.6,0.222,0.391,0.8,0.9,0.889,0.1,1.7,1.8,1.9,0.6,0.1,1.3,2.4,5.1,15.7,0.4,-5.7,-1,9.8,0.1,0.345,0.164,200,-4.6,0.6,-0.3,5.3,1.6,18.1,5.4,0.432,17.3,-0.2,-0.2,-0.037
2000,Mario Elie,SF,36,SAS,4,4,28.8,1.5,5.5,0.273,0.3,1.8,0.143,1.3,3.8,0.333,0.295,4.3,4.5,0.944,1.3,3,4.3,1.8,1.3,0,3,1,7.5,11.3,0,-1.2,1.4,10.4,0.3,0.318,0.818,115,-2.6,4.5,-0.1,8.5,2.3,28.6,7.5,0.501,16.6,0,0.1,0.054
2000,Jaren Jackson,SG,32,SAS,2,0,9.5,0,1.5,0,0,0.5,0,0,1,0,0,1,2,0.5,0,0.5,0.5,1,0.5,0,0,0.5,1,17.9,0,-2.7,1.4,5.3,0,0.333,1.333,19,-4,0,0,3.3,2.8,0,2.7,0.21,11.4,0,0,0.001
2000,Ron Harper,PG,36,LAL,23,23,28,3.4,7.9,0.431,0.4,1.7,0.231,3,6.2,0.486,0.456,1.4,2,0.702,1.3,2.4,3.7,3.2,1,0.6,1.2,2.7,8.6,17.4,1.6,1.3,1.4,10.1,0.3,0.215,0.26,643,-0.1,5.2,0.8,13.6,1.9,12.2,7.6,0.491,16.2,0.5,1.1,0.08
2000,Grant Hill,SF,27,DET,2,2,27.5,3,8,0.375,0.5,1,0.5,2.5,7,0.357,0.406,4.5,5,0.9,0,5.5,5.5,4.5,0.5,0,5,3.5,11,34.5,0,-3.4,-0.6,26.2,0.1,0.125,0.625,55,-2.8,0,-0.1,9.5,1,32.9,12.7,0.539,27,0,0,-0.038
2000,Toni Kuko?,SF,31,PHI,10,0,25.7,3.6,9.3,0.387,1.1,3.4,0.324,2.5,5.9,0.424,0.446,1,1.7,0.588,0.7,3,3.7,1.7,1,0.3,1.5,2.6,9.3,11.7,1,-0.9,0.4,14.2,0.2,0.366,0.183,257,-1.3,3.1,-0.1,10.9,2.1,13,8.4,0.463,20.6,0.1,0.1,0.013
2000,Vlade Divac,C,31,SAC,5,5,32,4,11.2,0.357,0,0.4,0,4,10.8,0.37,0.357,3.2,4.6,0.696,1.8,5.4,7.2,2.8,1.4,0.8,1.8,4.4,11.2,15.2,1.6,-1.2,0.8,17.1,0.1,0.036,0.411,160,-2,6,-0.1,12.6,2.3,12,11.7,0.423,21.2,0,0,-0.002
2000,Travis Knight,C,25,LAL,14,0,3.4,0.6,1.1,0.533,0,0,,0.6,1.1,0.533,0.533,0.1,0.4,0.333,0.2,0.1,0.4,0,0.1,0.2,0.4,1.1,1.3,0,4.9,-10.6,0.5,4.9,0,0,0.4,48,-11.2,7,-0.1,3.7,1.1,25.4,6,0.51,22.3,-0.1,-0.1,-0.094
2000,Jason Kidd,PG,26,PHO,6,6,38.2,3.7,9.2,0.4,1.3,3.7,0.364,2.3,5.5,0.424,0.473,1.2,1.5,0.778,1.3,5.3,6.7,8.8,1.8,0.2,3.8,2.3,9.8,38.5,0.3,3.3,1.8,14.9,0.4,0.4,0.164,229,1.5,3.7,0,14.3,2.5,28.1,9.2,0.5,16,0.3,0.4,0.075
2000,Jerome Kersey,SF,37,SAS,2,0,12.5,0.5,3.5,0.143,0,0,,0.5,3.5,0.143,0.143,0,0,,1,1,2,0.5,1,0.5,0.5,2.5,1,7.3,2.8,-4.9,3.8,8,0.1,0,0,25,-8.8,8.3,-0.1,0.2,4.2,12.5,8.1,0.143,14.5,0,0,-0.072
2000,Jumaine Jones,SF,20,PHI,4,0,2,0.3,0.8,0.333,0,0.5,0,0.3,0.3,1,0.333,0,0,,0,0,0,0,0,0,0,0,0.5,0,0,-7.5,-4.1,0,0,0.667,0,8,-3.4,0,0,1.4,0,0,0,0.333,17.2,0,0,-0.116
2000,Eddie Jones,SG,28,CHH,4,4,42.8,5.5,14.5,0.379,2.3,6.5,0.346,3.3,8,0.406,0.457,3.8,4,0.938,1,4,5,4.8,2.5,0.8,1.3,3,17,21.1,1.3,4.6,1.2,10.6,0.1,0.448,0.276,171,3.5,2.8,0.4,18.4,3.3,7.1,6.8,0.523,19.7,0.3,0.5,0.154
2000,Larry Johnson,PF,30,NYK,16,16,36.8,4.4,9.5,0.461,0.8,2.1,0.394,3.6,7.4,0.479,0.503,1.7,2.1,0.794,0.9,4.1,5,1.6,0.5,0.1,1.4,2.9,11.3,8.4,0.3,-0.4,0,12.9,0.6,0.217,0.224,589,-0.4,3.1,0.4,11.4,0.8,12.1,8.1,0.539,16.5,0.2,1,0.084
2000,Kevin Johnson,PG,33,PHO,9,0,14.3,1.3,4.1,0.324,0,0.3,0,1.3,3.8,0.353,0.324,0.6,0.7,0.833,0,1.4,1.4,2.6,0.3,0.1,1.4,1.1,3.2,29.5,0.6,-5.6,-0.9,10.7,0.1,0.081,0.162,129,-4.7,0,-0.3,4.9,1.2,24.7,5.3,0.366,18.2,-0.1,-0.2,-0.072
2000,Ervin Johnson,C,32,MIL,5,5,31,2,4,0.5,0,0,,2,4,0.5,0.5,2.2,3.6,0.611,2.8,7,9.8,0.4,1.2,1.2,0.6,3.8,6.2,1.8,2.8,0.9,1,24.3,0.2,0,0.9,155,-0.1,10.8,0.3,14.2,2.1,9.7,17.9,0.555,9.2,0.1,0.5,0.156
2000,Avery Johnson,PG,34,SAS,4,4,36,4.8,10.5,0.452,0,0,,4.8,10.5,0.452,0.452,2.5,3.5,0.714,0.5,1.8,2.3,5.3,1,0,2.5,2.5,12,31.9,0,-0.4,0.3,4.9,0.3,0,0.333,144,-0.7,1.4,0,11.8,1.5,17.2,3.2,0.498,18.3,0.1,0.3,0.092
2000,Mark Jackson,PG,34,IND,23,23,27.6,3,7.7,0.392,0.9,2.9,0.313,2.1,4.7,0.44,0.452,1.2,1.3,0.903,0.5,3.2,3.7,7.7,0.8,0.1,1.9,1.8,8.1,45.6,0.2,2.5,-0.3,13.5,0.4,0.381,0.176,634,2.8,2.3,1.1,17,1.6,18.5,8,0.493,17.4,0.7,1.5,0.117
2000,Bobby Jackson,PG,26,MIN,3,0,10,1.3,2.7,0.5,0.3,1,0.333,1,1.7,0.6,0.563,2,2,1,0,1.7,1.7,1.3,0.7,0.3,0.7,1.3,5,23,2.8,12.8,7.6,23.9,0.1,0.375,0.75,30,5.2,0,0.1,26.5,3.9,15.8,11.4,0.705,21.1,0.1,0.2,0.305
2000,Allen Iverson,SG,24,PHI,10,10,44.4,9.1,23.7,0.384,1.2,3.9,0.308,7.9,19.8,0.399,0.409,6.8,9.2,0.739,1.4,2.6,4,4.5,1.2,0.1,3.2,2.4,26.2,20.3,0.2,0.7,-1.5,7.1,0,0.165,0.388,444,2.2,3.5,0.3,16.6,1.5,10.3,5.3,0.472,32,0.3,0.4,0.04
2000,Lindsey Hunter,PG,29,DET,3,3,31,3.3,10.7,0.313,0.3,3,0.111,3,7.7,0.391,0.328,1.3,2,0.667,0,2.3,2.3,1.7,1.7,0.3,1.7,1.3,8.3,11.3,0.9,-2.9,0.3,9.9,0.2,0.281,0.188,93,-3.2,0,-0.3,5.6,2.9,12.6,4.8,0.361,20.8,0,-0.2,-0.08
2000,Allan Houston,SG,28,NYK,16,16,40.9,6.4,14.7,0.438,1.2,2.4,0.5,5.3,12.3,0.426,0.479,3.5,4.1,0.862,0.2,3.1,3.3,1.6,1.2,0.2,2.3,2.6,17.6,8.1,0.4,0.5,0.1,8.7,0.7,0.162,0.277,654,0.4,0.6,0.3,13.8,1.7,12,4.7,0.533,23.5,0.4,1,0.071
2000,Robert Horry,PF,29,LAL,23,0,26.9,2.6,6.3,0.407,0.7,2.6,0.288,1.8,3.7,0.488,0.466,1.7,2.5,0.702,1.7,3.7,5.3,2.5,0.9,0.8,1.3,3.8,7.6,13.8,2.4,1.8,2.1,16.2,0.5,0.407,0.393,618,-0.3,6.9,0.8,13.2,1.7,15,11.4,0.514,14.7,0.6,1.2,0.096
2000,Jeff Hornacek,SG,36,UTA,10,10,29.7,4.3,10.2,0.422,0.9,2.2,0.409,3.4,8,0.425,0.466,2,2.4,0.833,0.9,2.1,3,3.3,1,0,1.5,2.8,11.5,20.4,0,0.6,-0.1,8.2,0.1,0.216,0.235,297,0.7,3.7,0.3,13.5,1.8,11.8,6,0.511,20.6,0.2,0.4,0.069
2000,Tyrone Hill,PF,31,PHI,10,10,35.2,4.6,10,0.46,0,0.1,0,4.6,9.9,0.465,0.46,3.1,4.4,0.705,3.6,6.1,9.7,0.9,0.9,0.1,1.2,3.8,12.3,4.5,0.2,-0.6,-0.5,21.1,0.2,0.01,0.44,352,-0.1,11.5,0.6,15.4,1.4,9.1,16.1,0.515,17.1,0.1,0.8,0.114
